Tarih,Cadde,Enlem,Boylam,Yogunluk,Renk,Durum,Saat,Gun
2025-10-30 23:08:12.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,23,3
2025-09-21 18:49:27.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,18,6
2025-09-27 12:08:57.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,12,5
2025-09-17 08:22:04.274093,Talatpaşa Bulvarı,38.432,27.142,86,Kirmizi,Cok Yogun,8,2
2025-12-23 14:42:55.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,14,1
2025-12-04 03:58:54.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,3,3
2025-10-13 11:44:20.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,11,0
2025-07-19 21:23:09.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,21,5
2025-08-09 12:32:33.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,12,5
2025-12-07 16:13:14.274093,Manas Bulvarı,38.45,27.2,68,Turuncu,Akici Yogun,16,6
2025-11-06 18:42:46.274093,Talatpaşa Bulvarı,38.432,27.142,85,Kirmizi,Cok Yogun,18,3
2025-11-08 14:53:19.274093,Manas Bulvarı,38.45,27.2,52,Turuncu,Akici Yogun,14,5
2025-12-24 18:16:10.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,75,Kirmizi,Cok Yogun,18,2
2025-12-01 03:50:58.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,13,Yesil,Acik,3,0
2025-09-21 09:15:43.274093,Manas Bulvarı,38.45,27.2,15,Yesil,Acik,9,6
2025-06-29 10:05:46.274093,Yeşildere Caddesi,38.405,27.155,23,Yesil,Acik,10,6
2025-08-22 06:55:28.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,6,4
2025-12-07 06:39:37.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,6,6
2025-07-06 05:04:59.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,5,6
2025-12-06 03:46:03.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,3,5
2025-12-09 00:50:47.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,0,1
2025-10-20 05:46:29.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,5,0
2025-12-21 20:12:39.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,20,6
2025-11-24 07:12:23.274093,Altınyol (Anadolu Cad.),38.456,27.175,73,Kirmizi,Cok Yogun,7,0
2025-09-18 01:38:36.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,1,3
2025-12-08 04:31:29.274093,Altınyol (Anadolu Cad.),38.456,27.175,12,Yesil,Acik,4,0
2025-08-29 10:42:23.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,10,4
2025-12-03 00:48:52.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,14,Yesil,Acik,0,2
2025-09-30 00:26:23.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,0,1
2025-08-10 20:37:41.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,20,6
2025-09-25 10:27:25.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,10,3
2025-07-27 03:36:24.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,16,Yesil,Acik,3,6
2025-07-05 07:12:19.274093,Manas Bulvarı,38.45,27.2,15,Yesil,Acik,7,5
2025-12-09 11:58:24.274093,Manas Bulvarı,38.45,27.2,18,Yesil,Acik,11,1
2025-12-17 19:05:26.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,74,Kirmizi,Cok Yogun,19,2
2025-12-05 09:27:10.274093,Altınyol (Anadolu Cad.),38.456,27.175,72,Kirmizi,Cok Yogun,9,4
2025-09-18 12:12:16.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,12,3
2025-11-21 10:58:36.274093,Altınyol (Anadolu Cad.),38.456,27.175,21,Yesil,Acik,10,4
2025-09-15 08:07:09.274093,Yeşildere Caddesi,38.405,27.155,86,Kirmizi,Cok Yogun,8,0
2025-12-13 17:29:07.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,17,5
2025-09-16 15:58:05.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,15,1
2025-07-10 11:09:37.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,14,Yesil,Acik,11,3
2025-10-31 12:44:18.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,14,Yesil,Acik,12,4
2025-11-08 13:08:38.274093,Yeşildere Caddesi,38.405,27.155,52,Turuncu,Akici Yogun,13,5
2025-09-11 12:39:43.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,12,3
2025-07-28 01:11:29.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,1,0
2025-08-12 08:18:07.274093,Yeşildere Caddesi,38.405,27.155,87,Kirmizi,Cok Yogun,8,1
2025-07-22 23:42:00.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,23,1
2025-09-10 19:00:58.274093,Altınyol (Anadolu Cad.),38.456,27.175,73,Kirmizi,Cok Yogun,19,2
2025-10-20 21:54:49.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,21,0
2025-11-28 09:06:30.274093,Yeşildere Caddesi,38.405,27.155,80,Kirmizi,Cok Yogun,9,4
2025-09-15 09:02:10.274093,Manas Bulvarı,38.45,27.2,70,Kirmizi,Cok Yogun,9,0
2025-10-16 00:57:23.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,0,3
2025-12-21 19:35:52.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,19,6
2025-12-25 14:56:38.274093,Altınyol (Anadolu Cad.),38.456,27.175,23,Yesil,Acik,14,3
2025-07-29 22:40:26.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,22,1
2025-10-26 23:05:11.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,23,6
2025-12-08 23:47:45.274093,Manas Bulvarı,38.45,27.2,13,Yesil,Acik,23,0
2025-11-24 14:33:14.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,14,0
2025-08-20 14:35:14.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,14,2
2025-08-14 20:42:44.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,20,3
2025-10-14 16:40:58.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,16,1
2025-11-11 22:51:49.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,22,1
2025-10-04 06:30:27.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,6,5
2025-09-10 03:43:33.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,3,2
2025-12-22 19:19:48.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,94,Kirmizi,Cok Yogun,19,0
2025-09-05 11:54:56.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,11,4
2025-10-09 21:05:03.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,21,3
2025-09-03 04:29:31.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,4,2
2025-12-03 19:05:55.274093,Talatpaşa Bulvarı,38.432,27.142,83,Kirmizi,Cok Yogun,19,2
2025-11-23 22:21:01.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,22,6
2025-07-16 23:38:05.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,23,2
2025-11-23 00:46:48.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,0,6
2025-10-31 10:36:36.274093,Manas Bulvarı,38.45,27.2,18,Yesil,Acik,10,4
2025-10-22 20:25:55.274093,Manas Bulvarı,38.45,27.2,23,Yesil,Acik,20,2
2025-10-01 00:32:35.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,0,2
2025-11-18 12:33:26.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,12,1
2025-11-25 20:56:37.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,20,1
2025-12-20 05:02:37.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,5,5
2025-10-20 17:18:03.274093,Talatpaşa Bulvarı,38.432,27.142,88,Kirmizi,Cok Yogun,17,0
2025-12-23 17:52:02.274093,Talatpaşa Bulvarı,38.432,27.142,92,Kirmizi,Cok Yogun,17,1
2025-11-29 06:56:36.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,6,5
2025-10-27 05:51:56.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,5,0
2025-06-29 04:21:32.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,27,Yesil,Acik,4,6
2025-12-22 22:21:09.274093,Yeşildere Caddesi,38.405,27.155,12,Yesil,Acik,22,0
2025-10-30 02:33:11.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,2,3
2025-10-09 17:04:11.274093,Manas Bulvarı,38.45,27.2,92,Kirmizi,Cok Yogun,17,3
2025-12-07 07:01:32.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,7,6
2025-07-28 12:26:37.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,12,0
2025-09-19 08:41:44.274093,Manas Bulvarı,38.45,27.2,87,Kirmizi,Cok Yogun,8,4
2025-07-29 12:39:25.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,12,1
2025-10-15 08:45:23.274093,Yeşildere Caddesi,38.405,27.155,92,Kirmizi,Cok Yogun,8,2
2025-09-28 23:00:25.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,23,6
2025-09-21 02:37:04.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,24,Yesil,Acik,2,6
2025-11-24 05:34:52.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,5,0
2025-09-18 10:11:38.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,10,3
2025-10-24 23:19:30.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,23,4
2025-08-05 18:39:00.274093,Altınyol (Anadolu Cad.),38.456,27.175,85,Kirmizi,Cok Yogun,18,1
2025-09-21 13:09:40.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,57,Turuncu,Akici Yogun,13,6
2025-09-26 10:46:49.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,10,4
2025-09-25 14:25:36.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,14,3
2025-08-07 22:45:34.274093,Altınyol (Anadolu Cad.),38.456,27.175,21,Yesil,Acik,22,3
2025-08-04 18:30:16.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,92,Kirmizi,Cok Yogun,18,0
2025-08-12 06:18:59.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,6,1
2025-10-15 08:24:12.274093,Talatpaşa Bulvarı,38.432,27.142,83,Kirmizi,Cok Yogun,8,2
2025-10-29 16:47:50.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,16,2
2025-12-07 21:46:04.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,21,6
2025-10-06 07:48:12.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,65,Turuncu,Akici Yogun,7,0
2025-11-18 21:08:47.274093,Manas Bulvarı,38.45,27.2,25,Yesil,Acik,21,1
2025-07-20 20:06:17.274093,Talatpaşa Bulvarı,38.432,27.142,11,Yesil,Acik,20,6
2025-08-10 17:11:22.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,17,6
2025-11-25 01:45:42.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,1,1
2025-11-05 23:01:29.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,23,2
2025-08-12 00:52:24.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,0,1
2025-09-08 13:43:24.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,13,0
2025-08-31 23:04:39.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,23,6
2025-11-22 09:15:17.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,9,5
2025-07-09 01:51:51.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,1,2
2025-11-15 05:38:52.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,5,5
2025-08-15 18:45:19.274093,Talatpaşa Bulvarı,38.432,27.142,78,Kirmizi,Cok Yogun,18,4
2025-09-13 04:04:49.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,4,5
2025-12-20 21:51:50.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,21,5
2025-09-23 10:21:44.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,10,1
2025-10-16 11:27:06.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,11,3
2025-07-24 21:19:03.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,21,3
2025-12-17 16:12:27.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,16,2
2025-10-17 05:03:37.274093,Yeşildere Caddesi,38.405,27.155,13,Yesil,Acik,5,4
2025-07-10 06:53:40.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,6,3
2025-10-30 01:00:41.274093,Manas Bulvarı,38.45,27.2,18,Yesil,Acik,1,3
2025-09-15 11:11:43.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,11,0
2025-12-05 22:52:47.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,22,4
2025-11-04 14:50:56.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,14,1
2025-07-12 21:22:04.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,18,Yesil,Acik,21,5
2025-08-21 05:46:46.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,5,3
2025-10-24 15:14:46.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,27,Yesil,Acik,15,4
2025-07-16 03:57:40.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,3,2
2025-12-01 14:24:45.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,14,0
2025-10-04 23:10:46.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,23,5
2025-09-17 15:57:59.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,15,2
2025-10-10 00:37:01.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,0,4
2025-09-07 21:01:20.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,21,6
2025-10-09 02:19:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,2,3
2025-10-10 21:15:48.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,21,4
2025-12-04 19:00:33.274093,Manas Bulvarı,38.45,27.2,85,Kirmizi,Cok Yogun,19,3
2025-10-08 21:11:07.274093,Yeşildere Caddesi,38.405,27.155,13,Yesil,Acik,21,2
2025-12-18 21:47:59.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,21,3
2025-08-08 23:36:20.274093,Altınyol (Anadolu Cad.),38.456,27.175,12,Yesil,Acik,23,4
2025-12-13 20:07:08.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,20,5
2025-10-20 12:55:52.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,12,0
2025-07-23 04:25:56.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,4,2
2025-09-10 13:11:11.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,13,2
2025-07-29 08:16:59.274093,Manas Bulvarı,38.45,27.2,70,Kirmizi,Cok Yogun,8,1
2025-11-10 22:25:38.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,22,0
2025-10-04 08:39:35.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,8,5
2025-10-18 14:50:45.274093,Yeşildere Caddesi,38.405,27.155,59,Turuncu,Akici Yogun,14,5
2025-10-21 20:35:33.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,20,1
2025-08-27 17:02:29.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,93,Kirmizi,Cok Yogun,17,2
2025-07-19 21:28:17.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,21,5
2025-10-16 00:19:44.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,0,3
2025-11-28 19:11:28.274093,Altınyol (Anadolu Cad.),38.456,27.175,80,Kirmizi,Cok Yogun,19,4
2025-08-09 08:32:34.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,8,5
2025-09-27 19:01:24.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,19,5
2025-11-26 08:10:11.274093,Manas Bulvarı,38.45,27.2,75,Kirmizi,Cok Yogun,8,2
2025-07-24 18:53:37.274093,Talatpaşa Bulvarı,38.432,27.142,76,Kirmizi,Cok Yogun,18,3
2025-12-20 13:30:06.274093,Talatpaşa Bulvarı,38.432,27.142,54,Turuncu,Akici Yogun,13,5
2025-10-02 21:24:45.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,21,3
2025-09-05 18:58:38.274093,Talatpaşa Bulvarı,38.432,27.142,96,Kirmizi,Cok Yogun,18,4
2025-07-06 10:48:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,16,Yesil,Acik,10,6
2025-09-27 06:07:54.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,6,5
2025-08-16 04:52:58.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,4,5
2025-10-14 10:39:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,10,1
2025-07-05 10:27:21.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,10,5
2025-10-29 13:53:05.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,13,2
2025-09-08 21:44:17.274093,Yeşildere Caddesi,38.405,27.155,23,Yesil,Acik,21,0
2025-10-31 13:17:36.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,13,4
2025-11-15 02:45:11.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,2,5
2025-12-04 08:22:20.274093,Talatpaşa Bulvarı,38.432,27.142,79,Kirmizi,Cok Yogun,8,3
2025-12-09 01:44:28.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,1,1
2025-07-10 07:21:32.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,74,Kirmizi,Cok Yogun,7,3
2025-09-04 08:40:12.274093,Yeşildere Caddesi,38.405,27.155,73,Kirmizi,Cok Yogun,8,3
2025-07-29 09:26:35.274093,Altınyol (Anadolu Cad.),38.456,27.175,78,Kirmizi,Cok Yogun,9,1
2025-09-03 08:29:04.274093,Manas Bulvarı,38.45,27.2,82,Kirmizi,Cok Yogun,8,2
2025-09-18 18:16:27.274093,Manas Bulvarı,38.45,27.2,95,Kirmizi,Cok Yogun,18,3
2025-09-25 12:32:06.274093,Manas Bulvarı,38.45,27.2,15,Yesil,Acik,12,3
2025-10-04 18:45:02.274093,Yeşildere Caddesi,38.405,27.155,24,Yesil,Acik,18,5
2025-09-27 02:57:17.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,2,5
2025-10-01 16:24:15.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,16,2
2025-09-15 04:32:20.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,4,0
2025-09-27 04:13:20.274093,Yeşildere Caddesi,38.405,27.155,18,Yesil,Acik,4,5
2025-07-15 17:43:44.274093,Talatpaşa Bulvarı,38.432,27.142,81,Kirmizi,Cok Yogun,17,1
2025-07-31 07:36:14.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,81,Kirmizi,Cok Yogun,7,3
2025-11-05 13:50:56.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,13,2
2025-08-06 14:36:14.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,14,2
2025-07-16 10:14:34.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,10,2
2025-11-27 12:15:12.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,12,3
2025-11-16 07:27:31.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,7,6
2025-12-02 00:48:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,0,1
2025-07-05 00:16:20.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,19,Yesil,Acik,0,5
2025-07-02 20:37:47.274093,Talatpaşa Bulvarı,38.432,27.142,11,Yesil,Acik,20,2
2025-08-27 16:35:52.274093,Yeşildere Caddesi,38.405,27.155,18,Yesil,Acik,16,2
2025-11-28 04:49:58.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,4,4
2025-08-25 23:45:49.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,23,0
2025-07-12 15:14:21.274093,Manas Bulvarı,38.45,27.2,56,Turuncu,Akici Yogun,15,5
2025-08-17 06:59:23.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,6,6
2025-10-21 23:35:30.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,23,1
2025-12-19 07:08:03.274093,Yeşildere Caddesi,38.405,27.155,93,Kirmizi,Cok Yogun,7,4
2025-11-08 12:07:15.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,12,5
2025-10-29 20:45:10.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,20,2
2025-10-15 04:12:26.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,4,2
2025-09-16 14:38:03.274093,Altınyol (Anadolu Cad.),38.456,27.175,23,Yesil,Acik,14,1
2025-10-16 17:15:53.274093,Talatpaşa Bulvarı,38.432,27.142,92,Kirmizi,Cok Yogun,17,3
2025-07-15 23:14:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,23,1
2025-12-21 20:39:59.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,20,6
2025-07-22 05:13:25.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,5,1
2025-11-11 17:34:51.274093,Talatpaşa Bulvarı,38.432,27.142,79,Kirmizi,Cok Yogun,17,1
2025-12-25 08:12:41.274093,Manas Bulvarı,38.45,27.2,85,Kirmizi,Cok Yogun,8,3
2025-11-10 11:52:49.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,11,0
2025-07-28 00:32:55.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,0,0
2025-07-25 01:55:04.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,1,4
2025-12-01 09:17:02.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,84,Kirmizi,Cok Yogun,9,0
2025-07-26 23:51:22.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,23,5
2025-10-14 14:12:03.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,14,1
2025-11-06 10:15:41.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,10,3
2025-10-29 03:07:38.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,3,2
2025-08-01 20:31:22.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,20,4
2025-11-15 06:50:03.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,6,5
2025-09-26 15:38:59.274093,Altınyol (Anadolu Cad.),38.456,27.175,20,Yesil,Acik,15,4
2025-08-08 22:49:31.274093,Altınyol (Anadolu Cad.),38.456,27.175,20,Yesil,Acik,22,4
2025-10-13 22:37:26.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,11,Yesil,Acik,22,0
2025-07-03 02:09:43.274093,Yeşildere Caddesi,38.405,27.155,26,Yesil,Acik,2,3
2025-10-23 17:24:56.274093,Yeşildere Caddesi,38.405,27.155,82,Kirmizi,Cok Yogun,17,3
2025-11-14 06:13:35.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,6,4
2025-08-06 19:52:44.274093,Altınyol (Anadolu Cad.),38.456,27.175,87,Kirmizi,Cok Yogun,19,2
2025-07-12 22:37:38.274093,Altınyol (Anadolu Cad.),38.456,27.175,12,Yesil,Acik,22,5
2025-08-07 21:01:49.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,21,3
2025-11-29 06:13:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,6,5
2025-09-19 22:21:43.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,22,4
2025-11-23 18:45:42.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,18,6
2025-12-04 00:36:39.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,0,3
2025-11-09 07:08:18.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,7,6
2025-09-13 09:30:57.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,9,5
2025-11-29 03:37:33.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,3,5
2025-10-24 15:15:33.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,15,4
2025-10-25 05:46:01.274093,Altınyol (Anadolu Cad.),38.456,27.175,29,Yesil,Acik,5,5
2025-11-13 14:44:56.274093,Altınyol (Anadolu Cad.),38.456,27.175,23,Yesil,Acik,14,3
2025-10-04 06:49:50.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,6,5
2025-08-28 01:51:53.274093,Manas Bulvarı,38.45,27.2,23,Yesil,Acik,1,3
2025-11-28 07:20:15.274093,Yeşildere Caddesi,38.405,27.155,81,Kirmizi,Cok Yogun,7,4
2025-11-24 21:39:47.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,21,0
2025-10-12 19:31:00.274093,Yeşildere Caddesi,38.405,27.155,24,Yesil,Acik,19,6
2025-10-08 02:22:35.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,2,2
2025-12-15 18:23:22.274093,Altınyol (Anadolu Cad.),38.456,27.175,82,Kirmizi,Cok Yogun,18,0
2025-08-30 15:38:05.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,50,Turuncu,Akici Yogun,15,5
2025-12-23 13:41:51.274093,Manas Bulvarı,38.45,27.2,25,Yesil,Acik,13,1
2025-10-28 13:35:51.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,13,1
2025-07-25 16:54:27.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,10,Yesil,Acik,16,4
2025-11-22 08:51:59.274093,Altınyol (Anadolu Cad.),38.456,27.175,20,Yesil,Acik,8,5
2025-07-02 14:37:41.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,14,2
